Algorithm,Dataset,n_clusters,Alpha,Multiplo,Precision,Silhouette,Execution Time
Algoritmo Proposto,Trip Advisor,5,3.1999999999999993,2.5,,0.16485421502134345,4.419299364089966
Algoritmo Proposto,Trip Advisor,2,3.2999999999999994,2.5,,0.27238088746571937,1.8827030658721924
Algoritmo Proposto,Trip Advisor,3,3.2999999999999994,2.5,,0.24541869511757314,2.9152162075042725
Algoritmo Proposto,Trip Advisor,4,3.2999999999999994,2.5,,0.18751984111802644,3.4540114402770996
Algoritmo Proposto,Trip Advisor,5,3.2999999999999994,2.5,,0.1909173895630879,3.620809316635132
Algoritmo Proposto,Trip Advisor,2,3.3999999999999995,2.5,,0.269176417981812,2.879868268966675
Algoritmo Proposto,Trip Advisor,3,3.3999999999999995,2.5,,0.20847930997651334,3.6627230644226074
Algoritmo Proposto,Trip Advisor,4,3.3999999999999995,2.5,,0.2038847384954561,3.8623006343841553
Algoritmo Proposto,Trip Advisor,5,3.3999999999999995,2.5,,0.21839109303425544,4.019934177398682
Algoritmo Proposto,Trip Advisor,2,3.499999999999999,2.5,,0.2682126521715304,2.50935697555542
Algoritmo Proposto,Trip Advisor,3,3.499999999999999,2.5,,0.20771362241213176,3.1875784397125244
Algoritmo Proposto,Trip Advisor,4,3.499999999999999,2.5,,0.2031304373215921,3.9434690475463867
Algoritmo Proposto,Trip Advisor,5,3.499999999999999,2.5,,0.21816975152786142,4.604416131973267
Algoritmo Proposto,Trip Advisor,2,3.599999999999999,2.5,,0.2663231349828513,2.430157423019409
Algoritmo Proposto,Trip Advisor,3,3.599999999999999,2.5,,0.2073089901325202,3.31594181060791
Algoritmo Proposto,Trip Advisor,4,3.599999999999999,2.5,,0.20051937634829203,3.792435646057129
Algoritmo Proposto,Trip Advisor,5,3.599999999999999,2.5,,0.21690686996965539,3.813711643218994
Algoritmo Proposto,Trip Advisor,2,3.6999999999999993,2.5,,0.26469107972032146,2.5467991828918457
Algoritmo Proposto,Trip Advisor,3,3.6999999999999993,2.5,,0.20721646488908602,3.5503125190734863
Algoritmo Proposto,Trip Advisor,4,3.6999999999999993,2.5,,0.20203173927200999,3.5464587211608887
Algoritmo Proposto,Trip Advisor,5,3.6999999999999993,2.5,,0.21933572578675742,3.8003995418548584
Algoritmo Proposto,Trip Advisor,2,3.7999999999999994,2.5,,0.26585210895222344,2.034959554672241
Algoritmo Proposto,Trip Advisor,3,3.7999999999999994,2.5,,0.20713101187717364,2.9327189922332764
Algoritmo Proposto,Trip Advisor,4,3.7999999999999994,2.5,,0.1992164741491509,2.9614696502685547
Algoritmo Proposto,Trip Advisor,5,3.7999999999999994,2.5,,0.21569909643751828,3.083117723464966
Algoritmo Proposto,Trip Advisor,2,3.8999999999999995,2.5,,0.2670920252539332,1.8365976810455322
Algoritmo Proposto,Trip Advisor,3,3.8999999999999995,2.5,,0.20815143118650284,2.3852343559265137
Algoritmo Proposto,Trip Advisor,4,3.8999999999999995,2.5,,0.19866085918694756,2.411219596862793
Algoritmo Proposto,Trip Advisor,5,3.8999999999999995,2.5,,0.21481923123322372,2.724728584289551
Algoritmo Proposto,Trip Advisor,2,3.999999999999999,2.5,,0.26858306440965546,1.4468376636505127
Algoritmo Proposto,Trip Advisor,3,3.999999999999999,2.5,,0.20625720378133156,2.6366100311279297
Algoritmo Proposto,Trip Advisor,4,3.999999999999999,2.5,,0.19973116448656233,3.53121280670166
Algoritmo Proposto,Trip Advisor,5,3.999999999999999,2.5,,0.21231953358181263,3.9017839431762695
Algoritmo Proposto,Trip Advisor,2,4.1,2.5,,0.2715535829876292,1.5436592102050781
Algoritmo Proposto,Trip Advisor,3,4.1,2.5,,0.20419038510814516,1.8951640129089355
Algoritmo Proposto,Trip Advisor,4,4.1,2.5,,0.1983554401723233,2.0146942138671875
Algoritmo Proposto,Trip Advisor,5,4.1,2.5,,0.2049211066251374,2.202453136444092
Algoritmo Proposto,Trip Advisor,2,4.199999999999999,2.5,,0.26978363189152293,1.2814335823059082
Algoritmo Proposto,Trip Advisor,3,4.199999999999999,2.5,,0.2020164018747105,1.91933012008667
Algoritmo Proposto,Trip Advisor,4,4.199999999999999,2.5,,0.1980858719527533,1.8537929058074951
Algoritmo Proposto,Trip Advisor,5,4.199999999999999,2.5,,0.17920259169199104,1.7709336280822754
Algoritmo Proposto,Trip Advisor,2,4.299999999999999,2.5,,0.27036555754748265,1.244372844696045
Algoritmo Proposto,Trip Advisor,3,4.299999999999999,2.5,,0.19604152782071832,1.595668077468872
Algoritmo Proposto,Trip Advisor,4,4.299999999999999,2.5,,0.19159600964832316,1.5335233211517334
Algoritmo Proposto,Trip Advisor,5,4.299999999999999,2.5,,0.1728951615578464,1.697094440460205
Algoritmo Proposto,Trip Advisor,2,4.399999999999999,2.5,,0.27036555754748265,1.3172214031219482
Algoritmo Proposto,Trip Advisor,3,4.399999999999999,2.5,,0.19320145825983412,1.4879176616668701
Algoritmo Proposto,Trip Advisor,4,4.399999999999999,2.5,,0.19072004500338968,1.875232458114624
Algoritmo Proposto,Trip Advisor,5,4.399999999999999,2.5,,0.1925217656965772,1.9217371940612793
Algoritmo Proposto,Trip Advisor,2,4.499999999999999,2.5,,0.27036555754748265,1.2407567501068115
Algoritmo Proposto,Trip Advisor,3,4.499999999999999,2.5,,0.18707088949882755,1.5250842571258545
Algoritmo Proposto,Trip Advisor,4,4.499999999999999,2.5,,0.185914189525761,1.4434089660644531
Algoritmo Proposto,Trip Advisor,5,4.499999999999999,2.5,,0.18458971098927346,1.1804304122924805
Algoritmo Proposto,Trip Advisor,2,4.599999999999999,2.5,,0.27061781273458263,1.051436185836792
Algoritmo Proposto,Trip Advisor,3,4.599999999999999,2.5,,0.18054967431012076,1.2314021587371826
Algoritmo Proposto,Trip Advisor,4,4.599999999999999,2.5,,0.17898373926048325,1.294924259185791
Algoritmo Proposto,Trip Advisor,5,4.599999999999999,2.5,,0.16204023586544836,1.3408560752868652
Algoritmo Proposto,Trip Advisor,2,4.699999999999999,2.5,,0.26961807560000667,1.1476702690124512
Algoritmo Proposto,Trip Advisor,3,4.699999999999999,2.5,,0.17338060120815657,1.187272071838379
Algoritmo Proposto,Trip Advisor,4,4.699999999999999,2.5,,0.1787988622659729,1.406893253326416
Algoritmo Proposto,Trip Advisor,5,4.699999999999999,2.5,,0.16003919243814335,1.3712258338928223
Algoritmo Proposto,Trip Advisor,2,4.799999999999999,2.5,,0.3015300966220145,2.0350866317749023
Algoritmo Proposto,Trip Advisor,3,4.799999999999999,2.5,,0.2807981802401539,2.531153440475464
Algoritmo Proposto,Trip Advisor,4,4.799999999999999,2.5,,0.24097502461434306,2.0910472869873047
Algoritmo Proposto,Trip Advisor,5,4.799999999999999,2.5,,0.24097502461434306,2.3648266792297363
Algoritmo Proposto,Trip Advisor,2,4.899999999999999,2.5,,0.30217009932236766,1.8877050876617432
Algoritmo Proposto,Trip Advisor,3,4.899999999999999,2.5,,0.28320969779140465,1.903498888015747
Algoritmo Proposto,Trip Advisor,4,4.899999999999999,2.5,,0.24199522117904898,2.1479740142822266
Algoritmo Proposto,Trip Advisor,5,4.899999999999999,2.5,,0.24199522117904898,1.9754242897033691
Algoritmo Proposto,Trip Advisor,2,4.999999999999999,2.5,,0.30217009932236766,2.2921886444091797
Algoritmo Proposto,Trip Advisor,3,4.999999999999999,2.5,,0.2808229961996322,2.359229326248169
Algoritmo Proposto,Trip Advisor,4,4.999999999999999,2.5,,0.24047432415648715,2.3214027881622314
Algoritmo Proposto,Trip Advisor,5,4.999999999999999,2.5,,0.24047432415648715,2.172769546508789
Algoritmo Proposto,Trip Advisor,2,5.099999999999999,2.5,,0.3024439375064029,1.3835937976837158
Algoritmo Proposto,Trip Advisor,3,5.099999999999999,2.5,,0.2841395099586442,1.4777863025665283
Algoritmo Proposto,Trip Advisor,4,5.099999999999999,2.5,,0.28602005431677513,1.527723789215088
Algoritmo Proposto,Trip Advisor,5,5.099999999999999,2.5,,0.28602005431677513,1.6874613761901855
Algoritmo Proposto,Trip Advisor,2,5.199999999999999,2.5,,0.30256160004025034,1.632472276687622
Algoritmo Proposto,Trip Advisor,3,5.199999999999999,2.5,,0.28097027354891724,1.8334765434265137
Algoritmo Proposto,Trip Advisor,4,5.199999999999999,2.5,,0.2829102801699184,1.6431505680084229
Algoritmo Proposto,Trip Advisor,5,5.199999999999999,2.5,,0.2829102801699184,1.899505376815796
Algoritmo Proposto,Trip Advisor,2,5.299999999999999,2.5,,0.30330405574476915,1.7038602828979492
Algoritmo Proposto,Trip Advisor,3,5.299999999999999,2.5,,0.28164145084667025,1.583197832107544
Algoritmo Proposto,Trip Advisor,4,5.299999999999999,2.5,,0.28341902052294643,1.7782392501831055
Algoritmo Proposto,Trip Advisor,5,5.299999999999999,2.5,,0.28341902052294643,1.6376252174377441
Algoritmo Proposto,Trip Advisor,2,5.399999999999999,2.5,,0.30319240029834477,1.5936319828033447
Algoritmo Proposto,Trip Advisor,3,5.399999999999999,2.5,,0.281775086301522,1.6825377941131592
Algoritmo Proposto,Trip Advisor,4,5.399999999999999,2.5,,0.2835358144341768,1.778672695159912
Algoritmo Proposto,Trip Advisor,5,5.399999999999999,2.5,,0.2835358144341768,1.4899272918701172
Algoritmo Proposto,Trip Advisor,2,5.499999999999999,2.5,,0.30319240029834477,1.5828332901000977
Algoritmo Proposto,Trip Advisor,3,5.499999999999999,2.5,,0.281775086301522,1.750281572341919
Algoritmo Proposto,Trip Advisor,4,5.499999999999999,2.5,,0.2835358144341768,1.6340465545654297
Algoritmo Proposto,Trip Advisor,5,5.499999999999999,2.5,,0.2835358144341768,1.6393742561340332
Algoritmo Proposto,Trip Advisor,2,5.599999999999999,2.5,,0.3032785895134006,1.4642422199249268
Algoritmo Proposto,Trip Advisor,3,5.599999999999999,2.5,,0.258025729112118,1.6395864486694336
Algoritmo Proposto,Trip Advisor,4,5.599999999999999,2.5,,0.25988409309633026,1.6095619201660156
Algoritmo Proposto,Trip Advisor,5,5.599999999999999,2.5,,0.25988409309633026,1.7375171184539795
Algoritmo Proposto,Trip Advisor,2,5.699999999999999,2.5,,0.303462514930044,1.4322373867034912
Algoritmo Proposto,Trip Advisor,3,5.699999999999999,2.5,,0.2660552858817952,1.365441083908081
Algoritmo Proposto,Trip Advisor,4,5.699999999999999,2.5,,0.26765671954842274,1.1532280445098877
Algoritmo Proposto,Trip Advisor,5,5.699999999999999,2.5,,0.26765671954842274,1.3257966041564941
Algoritmo Proposto,Trip Advisor,2,5.799999999999999,2.5,,0.303462514930044,1.692396879196167
Algoritmo Proposto,Trip Advisor,3,5.799999999999999,2.5,,0.2679858363622335,1.6180508136749268
Algoritmo Proposto,Trip Advisor,4,5.799999999999999,2.5,,0.26949719446932285,1.7203421592712402
Algoritmo Proposto,Trip Advisor,5,5.799999999999999,2.5,,0.26949719446932285,1.520134449005127
Algoritmo Proposto,Trip Advisor,2,5.899999999999999,2.5,,0.303462514930044,1.2911317348480225
Algoritmo Proposto,Trip Advisor,3,5.899999999999999,2.5,,0.2620550646151539,1.449692726135254
Algoritmo Proposto,Trip Advisor,4,5.899999999999999,2.5,,0.26374425365962484,1.424569845199585
Algoritmo Proposto,Trip Advisor,5,5.899999999999999,2.5,,0.26374425365962484,1.3491041660308838
Algoritmo Proposto,Trip Advisor,2,5.999999999999999,2.5,,0.3038178779631611,1.5158894062042236
Algoritmo Proposto,Trip Advisor,3,5.999999999999999,2.5,,0.2620207087458187,1.2762837409973145
Algoritmo Proposto,Trip Advisor,4,5.999999999999999,2.5,,0.26368362122837186,1.2640049457550049
Algoritmo Proposto,Trip Advisor,5,5.999999999999999,2.5,,0.26368362122837186,1.5544157028198242
Algoritmo Proposto,Trip Advisor,2,6.099999999999999,2.5,,0.3038971123257771,1.284656047821045
Algoritmo Proposto,Trip Advisor,3,6.099999999999999,2.5,,0.26186873433711366,1.3392047882080078
Algoritmo Proposto,Trip Advisor,4,6.099999999999999,2.5,,0.2634957047241247,1.1777262687683105
Algoritmo Proposto,Trip Advisor,5,6.099999999999999,2.5,,0.2634957047241247,1.3604333400726318
Algoritmo Proposto,Trip Advisor,2,6.199999999999998,2.5,,0.302896044321672,1.357483148574829
Algoritmo Proposto,Trip Advisor,3,6.199999999999998,2.5,,0.25845666593237465,1.3697476387023926
Algoritmo Proposto,Trip Advisor,4,6.199999999999998,2.5,,0.26012745939754084,1.5096242427825928
Algoritmo Proposto,Trip Advisor,5,6.199999999999998,2.5,,0.26012745939754084,1.394589900970459
Algoritmo Proposto,Trip Advisor,2,6.299999999999999,2.5,,0.3027399753433212,1.2414541244506836
Algoritmo Proposto,Trip Advisor,3,6.299999999999999,2.5,,0.25821915350865093,1.2669486999511719
Algoritmo Proposto,Trip Advisor,4,6.299999999999999,2.5,,0.25987512654036504,1.4631667137145996
Algoritmo Proposto,Trip Advisor,5,6.299999999999999,2.5,,0.25987512654036504,1.681974172592163
Algoritmo Proposto,Trip Advisor,2,6.399999999999999,2.5,,0.30227823188316966,1.5030829906463623
Algoritmo Proposto,Trip Advisor,3,6.399999999999999,2.5,,0.25330069770211155,1.5123932361602783
Algoritmo Proposto,Trip Advisor,4,6.399999999999999,2.5,,0.2551270192123418,1.6334986686706543
Algoritmo Proposto,Trip Advisor,5,6.399999999999999,2.5,,0.2551270192123418,1.5633432865142822
Algoritmo Proposto,Trip Advisor,2,6.499999999999998,2.5,,0.30060252745023297,1.5545411109924316
Algoritmo Proposto,Trip Advisor,3,6.499999999999998,2.5,,0.2511615435812456,1.1700797080993652
Algoritmo Proposto,Trip Advisor,4,6.499999999999998,2.5,,0.25295465023543295,1.4132285118103027
Algoritmo Proposto,Trip Advisor,5,6.499999999999998,2.5,,0.25295465023543295,1.365097999572754
Algoritmo Proposto,Trip Advisor,2,6.599999999999999,2.5,,0.30040876465477895,1.4247817993164062
Algoritmo Proposto,Trip Advisor,3,6.599999999999999,2.5,,0.2505074856730866,1.3320982456207275
Algoritmo Proposto,Trip Advisor,4,6.599999999999999,2.5,,0.25228826092404993,1.2730741500854492
Algoritmo Proposto,Trip Advisor,5,6.599999999999999,2.5,,0.25228826092404993,1.3296732902526855
Algoritmo Proposto,Trip Advisor,2,6.699999999999998,2.5,,0.30179720562038886,1.1941499710083008
Algoritmo Proposto,Trip Advisor,3,6.699999999999998,2.5,,0.2470684389344847,1.0632057189941406
Algoritmo Proposto,Trip Advisor,4,6.699999999999998,2.5,,0.2489157753328867,1.0575435161590576
Algoritmo Proposto,Trip Advisor,5,6.699999999999998,2.5,,0.2489157753328867,0.9736027717590332
Algoritmo Proposto,Trip Advisor,2,6.799999999999999,2.5,,0.3003480691486061,1.087824821472168
Algoritmo Proposto,Trip Advisor,3,6.799999999999999,2.5,,0.2503028512012505,1.079437017440796
Algoritmo Proposto,Trip Advisor,4,6.799999999999999,2.5,,0.25198270987502797,1.04306960105896
Algoritmo Proposto,Trip Advisor,5,6.799999999999999,2.5,,0.25198270987502797,1.0952765941619873
Algoritmo Proposto,Trip Advisor,2,6.899999999999999,2.5,,0.3002598193547316,1.2499098777770996
Algoritmo Proposto,Trip Advisor,3,6.899999999999999,2.5,,0.24939451802806908,1.2161839008331299
Algoritmo Proposto,Trip Advisor,4,6.899999999999999,2.5,,0.2512021163455028,1.318049669265747
Algoritmo Proposto,Trip Advisor,5,6.899999999999999,2.5,,0.2512021163455028,1.4992609024047852
Algoritmo Proposto,Trip Advisor,2,6.999999999999998,2.5,,0.30017570497392065,1.1778342723846436
Algoritmo Proposto,Trip Advisor,3,6.999999999999998,2.5,,0.24951492568943487,1.143589973449707
Algoritmo Proposto,Trip Advisor,4,6.999999999999998,2.5,,0.2513288738634945,1.217336893081665
Algoritmo Proposto,Trip Advisor,5,6.999999999999998,2.5,,0.2513288738634945,1.112678050994873
Algoritmo Proposto,Trip Advisor,2,7.099999999999999,2.5,,0.3005528057134847,1.0927202701568604
Algoritmo Proposto,Trip Advisor,3,7.099999999999999,2.5,,0.24916166934686187,0.9310486316680908
Algoritmo Proposto,Trip Advisor,4,7.099999999999999,2.5,,0.25095441404383295,0.9916789531707764
Algoritmo Proposto,Trip Advisor,5,7.099999999999999,2.5,,0.25095441404383295,1.0995254516601562
Algoritmo Proposto,Trip Advisor,2,7.199999999999998,2.5,,0.2997447310603716,1.1309258937835693
Algoritmo Proposto,Trip Advisor,3,7.199999999999998,2.5,,0.2480745298649736,1.407188892364502
Algoritmo Proposto,Trip Advisor,4,7.199999999999998,2.5,,0.2498683850475544,1.1625585556030273
Algoritmo Proposto,Trip Advisor,5,7.199999999999998,2.5,,0.2498683850475544,1.3946974277496338
Algoritmo Proposto,Trip Advisor,2,7.299999999999999,2.5,,0.29923935705227467,1.217381238937378
Algoritmo Proposto,Trip Advisor,3,7.299999999999999,2.5,,0.23960789766908075,1.2468149662017822
Algoritmo Proposto,Trip Advisor,4,7.299999999999999,2.5,,0.22145519555824725,0.9819645881652832
Algoritmo Proposto,Trip Advisor,5,7.299999999999999,2.5,,0.22145519555824725,1.0102958679199219
Algoritmo Proposto,Trip Advisor,2,7.399999999999999,2.5,,0.29874467281015343,1.2523391246795654
Algoritmo Proposto,Trip Advisor,3,7.399999999999999,2.5,,0.23913056349438924,1.1283719539642334
Algoritmo Proposto,Trip Advisor,4,7.399999999999999,2.5,,0.22103319818488718,1.2095279693603516
Algoritmo Proposto,Trip Advisor,5,7.399999999999999,2.5,,0.22103319818488718,0.982595682144165
Algoritmo Proposto,Trip Advisor,2,0.5,3.0,,0.2842661688914445,0.08944034576416016
Algoritmo Proposto,Trip Advisor,3,0.5,3.0,,0.2512643030497773,0.1285085678100586
Algoritmo Proposto,Trip Advisor,4,0.5,3.0,,0.13758293262566895,0.10152482986450195
Algoritmo Proposto,Trip Advisor,5,0.5,3.0,,0.1254595500203733,0.1363697052001953
Algoritmo Proposto,Trip Advisor,2,0.6,3.0,,0.2842661688914445,0.0655512809753418
Algoritmo Proposto,Trip Advisor,3,0.6,3.0,,0.2512643030497773,0.07064104080200195
Algoritmo Proposto,Trip Advisor,4,0.6,3.0,,0.13758293262566895,0.13611912727355957
Algoritmo Proposto,Trip Advisor,5,0.6,3.0,,0.1254595500203733,0.1914660930633545
Algoritmo Proposto,Trip Advisor,2,0.7,3.0,,0.2842661688914445,0.06535172462463379
Algoritmo Proposto,Trip Advisor,3,0.7,3.0,,0.2512643030497773,0.07669258117675781
Algoritmo Proposto,Trip Advisor,4,0.7,3.0,,0.13758293262566895,0.1319105625152588
Algoritmo Proposto,Trip Advisor,5,0.7,3.0,,0.1254595500203733,0.11659669876098633
Algoritmo Proposto,Trip Advisor,2,0.7999999999999999,3.0,,0.2842661688914445,0.050304412841796875
Algoritmo Proposto,Trip Advisor,3,0.7999999999999999,3.0,,0.2512643030497773,0.09597587585449219
Algoritmo Proposto,Trip Advisor,4,0.7999999999999999,3.0,,0.13758293262566895,0.08621764183044434
Algoritmo Proposto,Trip Advisor,5,0.7999999999999999,3.0,,0.1254595500203733,0.13646626472473145
Algoritmo Proposto,Trip Advisor,2,0.8999999999999999,3.0,,0.2842661688914445,0.035019636154174805
Algoritmo Proposto,Trip Advisor,3,0.8999999999999999,3.0,,0.2512643030497773,0.07865548133850098
Algoritmo Proposto,Trip Advisor,4,0.8999999999999999,3.0,,0.13758293262566895,0.08614087104797363
Algoritmo Proposto,Trip Advisor,5,0.8999999999999999,3.0,,0.1254595500203733,0.13100337982177734
Algoritmo Proposto,Trip Advisor,2,0.9999999999999999,3.0,,0.2842661688914445,0.06696391105651855
Algoritmo Proposto,Trip Advisor,3,0.9999999999999999,3.0,,0.2512643030497773,0.10066819190979004
Algoritmo Proposto,Trip Advisor,4,0.9999999999999999,3.0,,0.13758293262566895,0.11519622802734375
Algoritmo Proposto,Trip Advisor,5,0.9999999999999999,3.0,,0.1254595500203733,0.13689613342285156
Algoritmo Proposto,Trip Advisor,2,1.0999999999999999,3.0,,0.2842661688914445,0.0921316146850586
Algoritmo Proposto,Trip Advisor,3,1.0999999999999999,3.0,,0.2512643030497773,0.09515953063964844
Algoritmo Proposto,Trip Advisor,4,1.0999999999999999,3.0,,0.13758293262566895,0.17054224014282227
Algoritmo Proposto,Trip Advisor,5,1.0999999999999999,3.0,,0.1254595500203733,0.13634705543518066
Algoritmo Proposto,Trip Advisor,2,1.1999999999999997,3.0,,0.2842661688914445,0.20285415649414062
Algoritmo Proposto,Trip Advisor,3,1.1999999999999997,3.0,,0.2512643030497773,0.16814064979553223
Algoritmo Proposto,Trip Advisor,4,1.1999999999999997,3.0,,0.13758293262566895,0.28972482681274414
Algoritmo Proposto,Trip Advisor,5,1.1999999999999997,3.0,,0.1254595500203733,0.2830841541290283
Algoritmo Proposto,Trip Advisor,2,1.2999999999999998,3.0,,0.2842661688914445,0.4052720069885254
Algoritmo Proposto,Trip Advisor,3,1.2999999999999998,3.0,,0.2512643030497773,0.48283863067626953
Algoritmo Proposto,Trip Advisor,4,1.2999999999999998,3.0,,0.13758293262566895,0.46172475814819336
Algoritmo Proposto,Trip Advisor,5,1.2999999999999998,3.0,,0.1254595500203733,0.5291674137115479
Algoritmo Proposto,Trip Advisor,2,1.4,3.0,,0.2842661688914445,0.7458419799804688
Algoritmo Proposto,Trip Advisor,3,1.4,3.0,,0.2512643030497773,0.7626473903656006
Algoritmo Proposto,Trip Advisor,4,1.4,3.0,,0.13758293262566895,0.7817902565002441
Algoritmo Proposto,Trip Advisor,5,1.4,3.0,,0.1254595500203733,0.9153940677642822
Algoritmo Proposto,Trip Advisor,2,1.4999999999999998,3.0,,0.2842661688914445,1.117924690246582
Algoritmo Proposto,Trip Advisor,3,1.4999999999999998,3.0,,0.2512643030497773,0.9641985893249512
Algoritmo Proposto,Trip Advisor,4,1.4999999999999998,3.0,,0.13758293262566895,1.31868314743042
Algoritmo Proposto,Trip Advisor,5,1.4999999999999998,3.0,,0.1254595500203733,1.6157090663909912
Algoritmo Proposto,Trip Advisor,2,1.5999999999999996,3.0,,0.2842661688914445,1.208625316619873
Algoritmo Proposto,Trip Advisor,3,1.5999999999999996,3.0,,0.2512643030497773,1.2366020679473877
Algoritmo Proposto,Trip Advisor,4,1.5999999999999996,3.0,,0.13758293262566895,1.7330892086029053
Algoritmo Proposto,Trip Advisor,5,1.5999999999999996,3.0,,0.1254595500203733,1.8695814609527588
Algoritmo Proposto,Trip Advisor,2,1.6999999999999997,3.0,,0.2842661688914445,1.2247848510742188
Algoritmo Proposto,Trip Advisor,3,1.6999999999999997,3.0,,0.2512643030497773,1.6039164066314697
Algoritmo Proposto,Trip Advisor,4,1.6999999999999997,3.0,,0.13758293262566895,2.1235697269439697
Algoritmo Proposto,Trip Advisor,5,1.6999999999999997,3.0,,0.1254595500203733,2.574587821960449
Algoritmo Proposto,Trip Advisor,2,1.7999999999999998,3.0,,0.2842661688914445,2.4326021671295166
Algoritmo Proposto,Trip Advisor,3,1.7999999999999998,3.0,,0.2512643030497773,2.7908008098602295
Algoritmo Proposto,Trip Advisor,4,1.7999999999999998,3.0,,0.13758293262566895,4.300540924072266
Algoritmo Proposto,Trip Advisor,5,1.7999999999999998,3.0,,0.1254595500203733,5.170016288757324
Algoritmo Proposto,Trip Advisor,2,1.8999999999999997,3.0,,0.2842661688914445,1.639556646347046
Algoritmo Proposto,Trip Advisor,3,1.8999999999999997,3.0,,0.252485942507674,2.126275062561035
Algoritmo Proposto,Trip Advisor,4,1.8999999999999997,3.0,,0.13758293262566895,2.9332284927368164
Algoritmo Proposto,Trip Advisor,5,1.8999999999999997,3.0,,0.1255368502362605,4.158712863922119
Algoritmo Proposto,Trip Advisor,2,1.9999999999999996,3.0,,0.2842661688914445,1.6276381015777588
Algoritmo Proposto,Trip Advisor,3,1.9999999999999996,3.0,,0.25295882518909496,2.183865785598755
Algoritmo Proposto,Trip Advisor,4,1.9999999999999996,3.0,,0.13758293262566895,3.274226665496826
Algoritmo Proposto,Trip Advisor,5,1.9999999999999996,3.0,,0.12582374551844025,3.765885829925537
Algoritmo Proposto,Trip Advisor,2,2.0999999999999996,3.0,,0.2842661688914445,1.6642143726348877
Algoritmo Proposto,Trip Advisor,3,2.0999999999999996,3.0,,0.2535670863396837,2.6019022464752197
Algoritmo Proposto,Trip Advisor,4,2.0999999999999996,3.0,,0.13790135238615936,5.121835231781006
Algoritmo Proposto,Trip Advisor,5,2.0999999999999996,3.0,,0.1273857301683802,5.885986804962158
Algoritmo Proposto,Trip Advisor,2,2.1999999999999997,3.0,,0.2842661688914445,1.8242835998535156
Algoritmo Proposto,Trip Advisor,3,2.1999999999999997,3.0,,0.2549899154309538,2.426508903503418
Algoritmo Proposto,Trip Advisor,4,2.1999999999999997,3.0,,0.13786362234367286,2.9940433502197266
Algoritmo Proposto,Trip Advisor,5,2.1999999999999997,3.0,,0.12771432307416436,4.080844402313232
Algoritmo Proposto,Trip Advisor,2,2.3,3.0,,0.2842661688914445,2.540465831756592
Algoritmo Proposto,Trip Advisor,3,2.3,3.0,,0.2549899154309538,3.6315438747406006
Algoritmo Proposto,Trip Advisor,4,2.3,3.0,,0.1401091681710953,4.263689279556274
Algoritmo Proposto,Trip Advisor,5,2.3,3.0,,0.12970475089528075,4.919500827789307
Algoritmo Proposto,Trip Advisor,2,2.3999999999999995,3.0,,0.2842661688914445,2.531022071838379
Algoritmo Proposto,Trip Advisor,3,2.3999999999999995,3.0,,0.25442869260814466,3.625641107559204
Algoritmo Proposto,Trip Advisor,4,2.3999999999999995,3.0,,0.15549091833513476,5.240264177322388
Algoritmo Proposto,Trip Advisor,5,2.3999999999999995,3.0,,0.1393801368205624,6.556993007659912
Algoritmo Proposto,Trip Advisor,2,2.4999999999999996,3.0,,0.2842661688914445,1.5149664878845215
Algoritmo Proposto,Trip Advisor,3,2.4999999999999996,3.0,,0.2549177583372112,2.3531737327575684
Algoritmo Proposto,Trip Advisor,4,2.4999999999999996,3.0,,0.15642329426266635,3.522157907485962
Algoritmo Proposto,Trip Advisor,5,2.4999999999999996,3.0,,0.1396288683387272,4.39374566078186
Algoritmo Proposto,Trip Advisor,2,2.5999999999999996,3.0,,0.2842661688914445,1.7233436107635498
Algoritmo Proposto,Trip Advisor,3,2.5999999999999996,3.0,,0.2549177583372112,2.6087863445281982
Algoritmo Proposto,Trip Advisor,4,2.5999999999999996,3.0,,0.15529344387498392,4.569371700286865
Algoritmo Proposto,Trip Advisor,5,2.5999999999999996,3.0,,0.13970900713047196,5.130025863647461
Algoritmo Proposto,Trip Advisor,2,2.6999999999999993,3.0,,0.3002291391588828,1.5692944526672363
Algoritmo Proposto,Trip Advisor,3,2.6999999999999993,3.0,,0.17990221935589173,2.5802080631256104
Algoritmo Proposto,Trip Advisor,4,2.6999999999999993,3.0,,0.14164321789117484,3.135868787765503
Algoritmo Proposto,Trip Advisor,5,2.6999999999999993,3.0,,0.13698413989018932,3.1755459308624268
Algoritmo Proposto,Trip Advisor,2,2.7999999999999994,3.0,,0.30038684641787966,1.6480739116668701
Algoritmo Proposto,Trip Advisor,3,2.7999999999999994,3.0,,0.17667514787452865,2.433335781097412
Algoritmo Proposto,Trip Advisor,4,2.7999999999999994,3.0,,0.1607670832532192,2.8450214862823486
Algoritmo Proposto,Trip Advisor,5,2.7999999999999994,3.0,,0.16398121103219057,3.094686269760132
Algoritmo Proposto,Trip Advisor,2,2.8999999999999995,3.0,,0.3010605250294152,1.5740535259246826
Algoritmo Proposto,Trip Advisor,3,2.8999999999999995,3.0,,0.17449555041913528,2.2457826137542725
Algoritmo Proposto,Trip Advisor,4,2.8999999999999995,3.0,,0.1574191189532361,2.4412152767181396
Algoritmo Proposto,Trip Advisor,5,2.8999999999999995,3.0,,0.16072038325464397,2.65401291847229
Algoritmo Proposto,Trip Advisor,2,2.9999999999999996,3.0,,0.2999833937553141,1.5638952255249023
