,Algorithm,Dataset,n_clusters,Alpha,Multiplo,Precision,Silhouette,Execution Time
2759,IMCKDE,Trip Advisor,7,3.0999999999999996,2.5,,0.17131438098870716,9.548450000002049
1706,IMCKDE,Trip Advisor,7,5.399999999999999,1.5,,0.17129495718131396,7.487119400058873
1623,IMCKDE,Trip Advisor,5,4.499999999999999,1.5,,0.1711429070347806,5.106548999901861
2209,IMCKDE,Trip Advisor,6,3.999999999999999,2.0,,0.17112584586696047,7.730544500052929
1559,IMCKDE,Trip Advisor,4,3.7999999999999994,1.5,,0.17112288555094804,8.347626599948853
2227,IMCKDE,Trip Advisor,6,4.199999999999999,2.0,,0.1710653992563643,6.528477300074883
1886,IMCKDE,Trip Advisor,7,7.399999999999999,1.5,,0.17097047904365764,3.0764495000476018
2867,IMCKDE,Trip Advisor,7,4.299999999999999,2.5,,0.1708232780875044,2.7589522999478504
2868,IMCKDE,Trip Advisor,8,4.299999999999999,2.5,,0.1708232780875044,2.7826489999424666
2866,IMCKDE,Trip Advisor,6,4.299999999999999,2.5,,0.1708232780875044,2.8837960000382736
2869,IMCKDE,Trip Advisor,9,4.299999999999999,2.5,,0.1708232780875044,3.204147499985993
2870,IMCKDE,Trip Advisor,10,4.299999999999999,2.5,,0.1708232780875044,3.231549400021322
288,IMCKDE,Trip Advisor,2,3.6999999999999993,0.5,,0.17053230056298735,3.054218400036916
2281,IMCKDE,Trip Advisor,6,4.799999999999999,2.0,,0.17045194471129685,5.246977100032382
1885,IMCKDE,Trip Advisor,6,7.399999999999999,1.5,,0.17028225685616724,2.8354919999837875
1605,IMCKDE,Trip Advisor,5,4.299999999999999,1.5,,0.17014250675909973,6.219353300053626
2240,IMCKDE,Trip Advisor,10,4.299999999999999,2.0,,0.17000554915785124,6.464424000005238
1888,IMCKDE,Trip Advisor,9,7.399999999999999,1.5,,0.1697866593593083,2.9181520000565797
2769,IMCKDE,Trip Advisor,8,3.1999999999999993,2.5,,0.169738268715364,8.12604169989936
2247,IMCKDE,Trip Advisor,8,4.399999999999999,2.0,,0.16970245216796762,7.506138999946415
1568,IMCKDE,Trip Advisor,4,3.8999999999999995,1.5,,0.1696517943666482,6.122026599943638
2248,IMCKDE,Trip Advisor,9,4.399999999999999,2.0,,0.16964134589482444,6.311109200003557
1889,IMCKDE,Trip Advisor,10,7.399999999999999,1.5,,0.1696005913864407,2.8606159000191838
1857,IMCKDE,Trip Advisor,5,7.099999999999999,1.5,,0.16959464737116203,2.665186999947764
2189,IMCKDE,Trip Advisor,4,3.7999999999999994,2.0,,0.16954777902969048,8.098119399975985
3997,IMCKDE,Trip Advisor,3,2.8999999999999995,3.5,,0.16953238353341465,2.0466929000103846
4618,IMCKDE,Trip Advisor,3,2.7999999999999994,4.0,,0.16945965823418038,2.2368664999958128
4600,IMCKDE,Trip Advisor,3,2.5999999999999996,4.0,,0.16930334360759977,2.3091816999949515
3988,IMCKDE,Trip Advisor,3,2.7999999999999994,3.5,,0.16924174527120503,1.8971414000261575
2768,IMCKDE,Trip Advisor,7,3.1999999999999993,2.5,,0.16906063786502104,8.503118499997072
3952,IMCKDE,Trip Advisor,3,2.3999999999999995,3.5,,0.16891422308340232,3.638433999964036
1697,IMCKDE,Trip Advisor,7,5.299999999999999,1.5,,0.16890464372412128,4.494140399969183
2191,IMCKDE,Trip Advisor,6,3.7999999999999994,2.0,,0.16885075947022785,9.666098300018348
1698,IMCKDE,Trip Advisor,8,5.299999999999999,1.5,,0.16874279916429058,4.858911999966949
1090,IMCKDE,Trip Advisor,3,5.599999999999999,1.0,,0.16873920523707675,4.520905000041239
4582,IMCKDE,Trip Advisor,3,2.3999999999999995,4.0,,0.16873425539780168,3.4544879000168294
2210,IMCKDE,Trip Advisor,7,3.999999999999999,2.0,,0.16865796706290542,7.609917700057849
2246,IMCKDE,Trip Advisor,7,4.399999999999999,2.0,,0.16862573873667488,6.446971100056544
5221,IMCKDE,Trip Advisor,3,2.4999999999999996,4.5,,0.16861268727685985,2.1248092999449
1887,IMCKDE,Trip Advisor,8,7.399999999999999,1.5,,0.16860997200432745,3.0185050000436604
5194,IMCKDE,Trip Advisor,3,2.1999999999999997,4.5,,0.16851793446958943,2.4954878999851644
4573,IMCKDE,Trip Advisor,3,2.3,4.0,,0.16851793446958943,4.10662490001414
5212,IMCKDE,Trip Advisor,3,2.3999999999999995,4.5,,0.16844978919011463,3.4075858000433072
2136,IMCKDE,Trip Advisor,5,3.1999999999999993,2.0,,0.1683744559345702,5.419410499976948
1716,IMCKDE,Trip Advisor,8,5.499999999999999,1.5,,0.16816266688015044,5.7761606000131
3376,IMCKDE,Trip Advisor,3,2.9999999999999996,3.0,,0.16811995754635026,2.2548029999015853
2249,IMCKDE,Trip Advisor,10,4.399999999999999,2.0,,0.16808169279343999,6.264874300104566
1631,IMCKDE,Trip Advisor,4,4.599999999999999,1.5,,0.168039824832519,5.435553999966942
1866,IMCKDE,Trip Advisor,5,7.199999999999998,1.5,,0.1679837401382297,2.5519360000034794
1063,IMCKDE,Trip Advisor,3,5.299999999999999,1.0,,0.16786290115695804,5.9038974000141025
4627,IMCKDE,Trip Advisor,3,2.8999999999999995,4.0,,0.16782569210826156,2.4638477999251336
333,IMCKDE,Trip Advisor,2,4.199999999999999,0.5,,0.1677581763917012,2.096732100006193
1884,IMCKDE,Trip Advisor,5,7.399999999999999,1.5,,0.16775159260833716,2.752204999909736
1054,IMCKDE,Trip Advisor,3,5.199999999999999,1.0,,0.1677433990155411,5.248560099978931
1045,IMCKDE,Trip Advisor,3,5.099999999999999,1.0,,0.16738991097741435,5.751885899924673
5203,IMCKDE,Trip Advisor,3,2.3,4.5,,0.1673666208347131,3.2477499999804422
1081,IMCKDE,Trip Advisor,3,5.499999999999999,1.0,,0.16717445065359834,5.500228499993682
2757,IMCKDE,Trip Advisor,5,3.0999999999999996,2.5,,0.16698311349802689,9.63918359996751
4609,IMCKDE,Trip Advisor,3,2.6999999999999993,4.0,,0.16694913210042564,2.8610520999645814
2202,IMCKDE,Trip Advisor,8,3.8999999999999995,2.0,,0.16684706311746697,8.753684099996462
3391,IMCKDE,Trip Advisor,9,3.0999999999999996,3.0,,0.16677362431138298,3.957442400045693
3390,IMCKDE,Trip Advisor,8,3.0999999999999996,3.0,,0.16677362431138298,3.9960051000816748
3392,IMCKDE,Trip Advisor,10,3.0999999999999996,3.0,,0.16677362431138298,4.341328599955887
3389,IMCKDE,Trip Advisor,7,3.0999999999999996,3.0,,0.16677362431138298,4.5321055999957025
1707,IMCKDE,Trip Advisor,8,5.399999999999999,1.5,,0.16671179488772103,8.033095599967055
5230,IMCKDE,Trip Advisor,3,2.5999999999999996,4.5,,0.16669512415724166,2.6318463999778032
1613,IMCKDE,Trip Advisor,4,4.399999999999999,1.5,,0.1666173738721706,5.181602200027555
1822,IMCKDE,Trip Advisor,6,6.699999999999998,1.5,,0.1665662419578307,3.40275369992014
1036,IMCKDE,Trip Advisor,3,4.999999999999999,1.0,,0.16652061421798953,6.023056700010784
1571,IMCKDE,Trip Advisor,7,3.8999999999999995,1.5,,0.16649287568782917,8.131665699998848
1027,IMCKDE,Trip Advisor,3,4.899999999999999,1.0,,0.16641752141820138,5.688112300005741
315,IMCKDE,Trip Advisor,2,3.999999999999999,0.5,,0.16641309353261455,2.1170966000063345
5185,IMCKDE,Trip Advisor,3,2.0999999999999996,4.5,,0.16627870754069687,2.4809666000073776
4564,IMCKDE,Trip Advisor,3,2.1999999999999997,4.0,,0.1660528402371139,3.566869999980554
1840,IMCKDE,Trip Advisor,6,6.899999999999999,1.5,,0.16601151786021265,3.7433083000360057
2219,IMCKDE,Trip Advisor,7,4.1,2.0,,0.16600333707746207,6.6221036000642926
1804,IMCKDE,Trip Advisor,6,6.499999999999998,1.5,,0.16598510421603466,3.559206699952483
1813,IMCKDE,Trip Advisor,6,6.599999999999999,1.5,,0.16597123716269582,3.1931662000715733
2166,IMCKDE,Trip Advisor,8,3.499999999999999,2.0,,0.1657517181006511,12.13554699998349
2254,IMCKDE,Trip Advisor,6,4.499999999999999,2.0,,0.16568536682555765,6.995126100024208
1615,IMCKDE,Trip Advisor,6,4.399999999999999,1.5,,0.16564172102451,5.912854499998502
4591,IMCKDE,Trip Advisor,3,2.4999999999999996,4.0,,0.16562346608077597,2.2742399000562727
2255,IMCKDE,Trip Advisor,7,4.499999999999999,2.0,,0.16561004699792042,6.437642500037327
1604,IMCKDE,Trip Advisor,4,4.299999999999999,1.5,,0.16545603413270452,5.270986499963328
279,IMCKDE,Trip Advisor,2,3.599999999999999,0.5,,0.16538266328039722,3.254932099953294
2201,IMCKDE,Trip Advisor,7,3.8999999999999995,2.0,,0.16537787302410123,8.57601339998655
1633,IMCKDE,Trip Advisor,6,4.599999999999999,1.5,,0.16535709089542058,4.997398399980739
1622,IMCKDE,Trip Advisor,4,4.499999999999999,1.5,,0.16534276603302103,5.400314299971797
1644,IMCKDE,Trip Advisor,8,4.699999999999999,1.5,,0.16507744779399813,6.424796900013462
1634,IMCKDE,Trip Advisor,7,4.599999999999999,1.5,,0.16495864533675875,4.814988399972208
2184,IMCKDE,Trip Advisor,8,3.6999999999999993,2.0,,0.16487053953767217,10.290150300017558
2157,IMCKDE,Trip Advisor,8,3.3999999999999995,2.0,,0.16485992966743748,12.406016300083138
2766,IMCKDE,Trip Advisor,5,3.1999999999999993,2.5,,0.16485421502134345,7.812179400003515
2770,IMCKDE,Trip Advisor,9,3.1999999999999993,2.5,,0.16484535503855932,8.096218299935572
1852,IMCKDE,Trip Advisor,9,6.999999999999998,1.5,,0.1648121047063569,3.4575952999293804
1786,IMCKDE,Trip Advisor,6,6.299999999999999,1.5,,0.1647799743257124,4.241683800006285
1616,IMCKDE,Trip Advisor,7,4.399999999999999,1.5,,0.1646662655942589,6.46785140002612
567,IMCKDE,Trip Advisor,2,6.799999999999999,0.5,,0.16456980867261103,3.3295539999380708
1099,IMCKDE,Trip Advisor,3,5.699999999999999,1.0,,0.16452354674576675,4.556976799969561
1643,IMCKDE,Trip Advisor,7,4.699999999999999,1.5,,0.16441920845236283,5.369404900004156
2740,IMCKDE,Trip Advisor,6,2.8999999999999995,2.5,,0.16441537341642448,9.67346840002574
1831,IMCKDE,Trip Advisor,6,6.799999999999999,1.5,,0.16440533734807725,3.378251099959016
5239,IMCKDE,Trip Advisor,3,2.6999999999999993,4.5,,0.1643592447326019,1.8398867000360042
2213,IMCKDE,Trip Advisor,10,3.999999999999999,2.0,,0.16434681153639316,7.249518899945542
1072,IMCKDE,Trip Advisor,3,5.399999999999999,1.0,,0.1642414660735877,5.633574299979955
2771,IMCKDE,Trip Advisor,10,3.1999999999999993,2.5,,0.16418240405398138,7.969491699943319
1850,IMCKDE,Trip Advisor,7,6.999999999999998,1.5,,0.16415000800893556,3.522937100031413
2228,IMCKDE,Trip Advisor,7,4.199999999999999,2.0,,0.16407670902622518,6.350796299986541
270,IMCKDE,Trip Advisor,2,3.499999999999999,0.5,,0.16404151047014745,4.489633199991658
1572,IMCKDE,Trip Advisor,8,3.8999999999999995,1.5,,0.16403150289687307,9.148001300054602
1851,IMCKDE,Trip Advisor,8,6.999999999999998,1.5,,0.1640109551360041,3.4573958000401035
3360,IMCKDE,Trip Advisor,5,2.7999999999999994,3.0,,0.16398121103219057,3.6584539000177756
5358,IMCKDE,Trip Advisor,5,3.999999999999999,4.5,,0.1639215279176315,1.1216331999748945
5361,IMCKDE,Trip Advisor,8,3.999999999999999,4.5,,0.1639215279176315,1.1317490000510588
5356,IMCKDE,Trip Advisor,3,3.999999999999999,4.5,,0.1639215279176315,1.1405821000225842
5360,IMCKDE,Trip Advisor,7,3.999999999999999,4.5,,0.1639215279176315,1.2173387999646366
5355,IMCKDE,Trip Advisor,2,3.999999999999999,4.5,,0.1639215279176315,1.2315577999688685
5359,IMCKDE,Trip Advisor,6,3.999999999999999,4.5,,0.1639215279176315,1.2636498999781907
5357,IMCKDE,Trip Advisor,4,3.999999999999999,4.5,,0.1639215279176315,1.3410756000084803
5363,IMCKDE,Trip Advisor,10,3.999999999999999,4.5,,0.1639215279176315,1.396797899971716
5362,IMCKDE,Trip Advisor,9,3.999999999999999,4.5,,0.1639215279176315,1.4617784000001848
1577,IMCKDE,Trip Advisor,4,3.999999999999999,1.5,,0.1637505894547881,5.671395599958487
2175,IMCKDE,Trip Advisor,8,3.599999999999999,2.0,,0.16369951022690665,9.87564049998764
2212,IMCKDE,Trip Advisor,9,3.999999999999999,2.0,,0.16367045842396707,7.510028299991973
1834,IMCKDE,Trip Advisor,9,6.799999999999999,1.5,,0.16365888148108113,3.519146699924022
1795,IMCKDE,Trip Advisor,6,6.399999999999999,1.5,,0.16359481562510106,3.8669217000715435
1878,IMCKDE,Trip Advisor,8,7.299999999999999,1.5,,0.16356712258885422,3.017177499947138
1849,IMCKDE,Trip Advisor,6,6.999999999999998,1.5,,0.1635087886155426,3.5350662999553606
2203,IMCKDE,Trip Advisor,9,3.8999999999999995,2.0,,0.16341902106344636,9.71603899996262
1877,IMCKDE,Trip Advisor,7,7.299999999999999,1.5,,0.16332491777279,2.842620200011879
1777,IMCKDE,Trip Advisor,6,6.199999999999998,1.5,,0.16331471620411583,4.917116999975406
1842,IMCKDE,Trip Advisor,8,6.899999999999999,1.5,,0.16326731204070596,4.058484199922532
2186,IMCKDE,Trip Advisor,10,3.6999999999999993,2.0,,0.16319556054132087,10.39573579991702
1732,IMCKDE,Trip Advisor,6,5.699999999999999,1.5,,0.16309410968020585,4.470541300019249
1646,IMCKDE,Trip Advisor,10,4.699999999999999,1.5,,0.163072806104265,6.295043799909763
1787,IMCKDE,Trip Advisor,7,6.299999999999999,1.5,,0.1629760942326872,4.311159900040366
1768,IMCKDE,Trip Advisor,6,6.099999999999999,1.5,,0.1629088091648879,5.953918999992311
1876,IMCKDE,Trip Advisor,6,7.299999999999999,1.5,,0.16280519536296792,2.88908240001183
1833,IMCKDE,Trip Advisor,8,6.799999999999999,1.5,,0.16278184532525405,3.1491354999598116
1725,IMCKDE,Trip Advisor,8,5.599999999999999,1.5,,0.16277997016809667,5.837923999992199
1624,IMCKDE,Trip Advisor,6,4.499999999999999,1.5,,0.16274098705747567,5.515468400088139
1652,IMCKDE,Trip Advisor,7,4.799999999999999,1.5,,0.1626516474294344,5.6910374000435695
1841,IMCKDE,Trip Advisor,7,6.899999999999999,1.5,,0.16264224279372824,4.090132399927825
1805,IMCKDE,Trip Advisor,7,6.499999999999998,1.5,,0.16258138068119374,3.720124499988742
1153,IMCKDE,Trip Advisor,3,6.299999999999999,1.0,,0.16256487613541237,5.6531286999816075
1843,IMCKDE,Trip Advisor,9,6.899999999999999,1.5,,0.1624507609766225,4.015926799969748
1596,IMCKDE,Trip Advisor,5,4.199999999999999,1.5,,0.16230593088975223,7.033493799972348
1653,IMCKDE,Trip Advisor,8,4.799999999999999,1.5,,0.1621015588975442,4.97009529999923
2204,IMCKDE,Trip Advisor,10,3.8999999999999995,2.0,,0.162079743004122,9.229602500097826
1832,IMCKDE,Trip Advisor,7,6.799999999999999,1.5,,0.1620610269254901,3.218113800045103
2893,IMCKDE,Trip Advisor,6,4.599999999999999,2.5,,0.16204023586544836,2.4305891999974847
2895,IMCKDE,Trip Advisor,8,4.599999999999999,2.5,,0.16204023586544836,2.4424868000205606
2897,IMCKDE,Trip Advisor,10,4.599999999999999,2.5,,0.16204023586544836,2.494309199973941
2896,IMCKDE,Trip Advisor,9,4.599999999999999,2.5,,0.16204023586544836,2.5252388000953943
2894,IMCKDE,Trip Advisor,7,4.599999999999999,2.5,,0.16204023586544836,2.713120699976571
2892,IMCKDE,Trip Advisor,5,4.599999999999999,2.5,,0.16204023586544836,3.091830400051549
1606,IMCKDE,Trip Advisor,6,4.299999999999999,1.5,,0.16202240463743198,6.042571100057103
1759,IMCKDE,Trip Advisor,6,5.999999999999999,1.5,,0.16195559327897777,5.327796300058253
2222,IMCKDE,Trip Advisor,10,4.1,2.0,,0.16178245727126062,7.316446999902837
1853,IMCKDE,Trip Advisor,10,6.999999999999998,1.5,,0.16177601958392035,3.555972500005737
2138,IMCKDE,Trip Advisor,7,3.1999999999999993,2.0,,0.16153146626985015,6.735535099986009
1750,IMCKDE,Trip Advisor,6,5.899999999999999,1.5,,0.161472219071967,5.380289599997923
1661,IMCKDE,Trip Advisor,7,4.899999999999999,1.5,,0.16137979380030243,5.477619900018908
2185,IMCKDE,Trip Advisor,9,3.6999999999999993,2.0,,0.1613441416542325,10.734466699999757
1579,IMCKDE,Trip Advisor,6,3.999999999999999,1.5,,0.1611941920003459,7.260234200046398
2118,IMCKDE,Trip Advisor,5,2.9999999999999996,2.0,,0.16116648371742529,6.993424299987964
1651,IMCKDE,Trip Advisor,6,4.799999999999999,1.5,,0.16110217954070374,5.423759500030428
1835,IMCKDE,Trip Advisor,10,6.799999999999999,1.5,,0.16107640049405544,3.3266464000334963
1806,IMCKDE,Trip Advisor,8,6.499999999999998,1.5,,0.16094697442592606,3.644910900038667
2211,IMCKDE,Trip Advisor,8,3.999999999999999,2.0,,0.16090043890216238,7.9331746000098065
558,IMCKDE,Trip Advisor,2,6.699999999999998,0.5,,0.1608746415854633,2.7915608000475913
1625,IMCKDE,Trip Advisor,7,4.499999999999999,1.5,,0.16080239891893264,6.4622322000795975
1807,IMCKDE,Trip Advisor,9,6.499999999999998,1.5,,0.16079458382658,4.346058600000106
1808,IMCKDE,Trip Advisor,10,6.499999999999998,1.5,,0.16079458382658,4.584641000023112
3359,IMCKDE,Trip Advisor,4,2.7999999999999994,3.0,,0.1607670832532192,3.186583900009282
3369,IMCKDE,Trip Advisor,5,2.8999999999999995,3.0,,0.16072038325464397,2.977220100001432
1108,IMCKDE,Trip Advisor,3,5.799999999999999,1.0,,0.16066380734577723,4.645359099959023
1645,IMCKDE,Trip Advisor,9,4.699999999999999,1.5,,0.16061875037068118,6.1494637000141665
1216,IMCKDE,Trip Advisor,3,6.999999999999998,1.0,,0.16060174736957947,3.854020299972035
1799,IMCKDE,Trip Advisor,10,6.399999999999999,1.5,,0.16057945595497772,3.7574358000420034
1880,IMCKDE,Trip Advisor,10,7.299999999999999,1.5,,0.1605714031463567,2.7594788999995217
1879,IMCKDE,Trip Advisor,9,7.299999999999999,1.5,,0.1605714031463567,3.056860900018364
1662,IMCKDE,Trip Advisor,8,4.899999999999999,1.5,,0.16047738103237338,5.340620500035584
1741,IMCKDE,Trip Advisor,6,5.799999999999999,1.5,,0.1603984449261194,4.809794200002216
1669,IMCKDE,Trip Advisor,6,4.999999999999999,1.5,,0.16039235550887548,6.3426218999084085
1560,IMCKDE,Trip Advisor,5,3.7999999999999994,1.5,,0.1603190854669643,9.588664500042796
1870,IMCKDE,Trip Advisor,9,7.199999999999998,1.5,,0.16031778029462074,3.2931260999757797
3476,IMCKDE,Trip Advisor,4,4.1,3.0,,0.16020348352051472,1.7161053000018
2258,IMCKDE,Trip Advisor,10,4.499999999999999,2.0,,0.1601344942222121,6.14658739999868
1135,IMCKDE,Trip Advisor,3,6.099999999999999,1.0,,0.16010098289355526,4.8396225000033155
2903,IMCKDE,Trip Advisor,7,4.699999999999999,2.5,,0.16003919243814335,2.185162900015712
2905,IMCKDE,Trip Advisor,9,4.699999999999999,2.5,,0.16003919243814335,2.2748662000522017
2904,IMCKDE,Trip Advisor,8,4.699999999999999,2.5,,0.16003919243814335,2.302860000054352
2901,IMCKDE,Trip Advisor,5,4.699999999999999,2.5,,0.16003919243814335,2.362721399986185
2906,IMCKDE,Trip Advisor,10,4.699999999999999,2.5,,0.16003919243814335,2.3665919000050053
2902,IMCKDE,Trip Advisor,6,4.699999999999999,2.5,,0.16003919243814335,2.403407600009814
2739,IMCKDE,Trip Advisor,5,2.8999999999999995,2.5,,0.1599941047863818,8.88024279999081
2139,IMCKDE,Trip Advisor,8,3.1999999999999993,2.0,,0.15990752523199542,7.077494099969044
1590,IMCKDE,Trip Advisor,8,4.1,1.5,,0.15990513878496992,8.764345199917443
1654,IMCKDE,Trip Advisor,9,4.799999999999999,1.5,,0.15984775123675238,5.783559000003152
1679,IMCKDE,Trip Advisor,7,5.099999999999999,1.5,,0.15982610498064684,6.649001400102861
1699,IMCKDE,Trip Advisor,9,5.299999999999999,1.5,,0.15980494903235454,5.444164099986665
1796,IMCKDE,Trip Advisor,7,6.399999999999999,1.5,,0.15976350501106357,3.6332790000597015
1162,IMCKDE,Trip Advisor,3,6.399999999999999,1.0,,0.15976280025426692,4.17679300007876
2231,IMCKDE,Trip Advisor,10,4.199999999999999,2.0,,0.1597454356796241,8.04662110004574
1569,IMCKDE,Trip Advisor,5,3.8999999999999995,1.5,,0.15966047867656638,7.242773599922657
1171,IMCKDE,Trip Advisor,3,6.499999999999998,1.0,,0.15965044467227252,3.7159077000105754
1144,IMCKDE,Trip Advisor,3,6.199999999999998,1.0,,0.15960306868555418,4.451050899922848
1790,IMCKDE,Trip Advisor,10,6.299999999999999,1.5,,0.15958660384998885,3.615621200064197
1591,IMCKDE,Trip Advisor,9,4.1,1.5,,0.15953753937068052,8.567981399944983
2760,IMCKDE,Trip Advisor,8,3.0999999999999996,2.5,,0.15950287343380723,10.75607190001756
2749,IMCKDE,Trip Advisor,6,2.9999999999999996,2.5,,0.15949477956356511,8.3913184000412
2221,IMCKDE,Trip Advisor,9,4.1,2.0,,0.1594506422915576,6.760911900084466
1668,IMCKDE,Trip Advisor,5,4.999999999999999,1.5,,0.15944520473466656,5.386270099901594
1588,IMCKDE,Trip Advisor,6,4.1,1.5,,0.15929907497548038,7.765250200056471
1798,IMCKDE,Trip Advisor,9,6.399999999999999,1.5,,0.1592841253450847,3.7887661000713706
1126,IMCKDE,Trip Advisor,3,5.999999999999999,1.0,,0.15918137745450625,4.476468199980445
1869,IMCKDE,Trip Advisor,8,7.199999999999998,1.5,,0.15916049417382738,2.79575389996171
1607,IMCKDE,Trip Advisor,7,4.299999999999999,1.5,,0.15911672503237734,6.511455700034276
3361,IMCKDE,Trip Advisor,6,2.7999999999999994,3.0,,0.15907477195528402,3.56588750006631
1844,IMCKDE,Trip Advisor,10,6.899999999999999,1.5,,0.1590736316790698,3.839072300004773
1660,IMCKDE,Trip Advisor,6,4.899999999999999,1.5,,0.15902481770523658,4.648579300031997
1618,IMCKDE,Trip Advisor,9,4.399999999999999,1.5,,0.15901993769306597,7.980687299976125
1018,IMCKDE,Trip Advisor,3,4.799999999999999,1.0,,0.159011010915177,5.843884299974889
3388,IMCKDE,Trip Advisor,6,3.0999999999999996,3.0,,0.15898110246388325,4.640019999933429
2777,IMCKDE,Trip Advisor,7,3.2999999999999994,2.5,,0.15894488621210284,6.696164199966006
2229,IMCKDE,Trip Advisor,8,4.199999999999999,2.0,,0.1588468549161817,5.657386600039899
1207,IMCKDE,Trip Advisor,3,6.899999999999999,1.0,,0.15878177143180097,3.6374443999957293
306,IMCKDE,Trip Advisor,2,3.8999999999999995,0.5,,0.15875323520949397,2.5116806000005454
1789,IMCKDE,Trip Advisor,9,6.299999999999999,1.5,,0.1586539188364768,3.8484497000463307
2220,IMCKDE,Trip Advisor,8,4.1,2.0,,0.15864418038867026,7.035040800110437
2140,IMCKDE,Trip Advisor,9,3.1999999999999993,2.0,,0.15854481092712924,7.641775300027803
1861,IMCKDE,Trip Advisor,9,7.099999999999999,1.5,,0.158401008825171,2.826040599960834
2158,IMCKDE,Trip Advisor,9,3.3999999999999995,2.0,,0.1583510484750421,13.335780299967155
1217,IMCKDE,Trip Advisor,4,6.999999999999998,1.0,,0.15834271242882092,4.531522200093605
1868,IMCKDE,Trip Advisor,7,7.199999999999998,1.5,,0.1583413245013163,3.5019829999655485
1797,IMCKDE,Trip Advisor,8,6.399999999999999,1.5,,0.1582691414548701,3.5281910999910906
1208,IMCKDE,Trip Advisor,4,6.899999999999999,1.0,,0.158245556198125,4.54293230001349
2257,IMCKDE,Trip Advisor,9,4.499999999999999,2.0,,0.15820620760635534,6.503317599999718
2147,IMCKDE,Trip Advisor,7,3.2999999999999994,2.0,,0.1581708015994973,18.321592599968426
1717,IMCKDE,Trip Advisor,9,5.499999999999999,1.5,,0.15813477921789004,6.244661599979736
1181,IMCKDE,Trip Advisor,4,6.599999999999999,1.0,,0.1581230991379301,5.05951739999
1663,IMCKDE,Trip Advisor,9,4.899999999999999,1.5,,0.15810515935086883,5.169639099971391
1253,IMCKDE,Trip Advisor,4,7.399999999999999,1.0,,0.1580877784557139,5.882636499940418
2181,IMCKDE,Trip Advisor,5,3.6999999999999993,2.0,,0.15804613620264535,8.502805799944326
1871,IMCKDE,Trip Advisor,10,7.199999999999998,1.5,,0.15793781839719062,3.2329257999081165
1180,IMCKDE,Trip Advisor,3,6.599999999999999,1.0,,0.15791573851242233,3.9861976999090984
1589,IMCKDE,Trip Advisor,7,4.1,1.5,,0.15790368011384368,7.747483600047417
1570,IMCKDE,Trip Advisor,6,3.8999999999999995,1.5,,0.15785235025932498,8.384346000035293
1198,IMCKDE,Trip Advisor,3,6.799999999999999,1.0,,0.15785195836464766,3.022751300013624
1172,IMCKDE,Trip Advisor,4,6.499999999999998,1.0,,0.15785063222219475,4.841154300025664
209,IMCKDE,Trip Advisor,4,2.7999999999999994,0.5,,0.15783410525171757,3.3628563000820577
2099,IMCKDE,Trip Advisor,4,2.7999999999999994,2.0,,0.15783410525171757,3.9019822999835014
839,IMCKDE,Trip Advisor,4,2.7999999999999994,1.0,,0.15783410525171757,4.370250300038606
1469,IMCKDE,Trip Advisor,4,2.7999999999999994,1.5,,0.15783410525171757,7.087529700016603
1244,IMCKDE,Trip Advisor,4,7.299999999999999,1.0,,0.1578223426295537,4.536741799907759
3397,IMCKDE,Trip Advisor,6,3.1999999999999993,3.0,,0.1577975366291863,3.1488498999970034
3398,IMCKDE,Trip Advisor,7,3.1999999999999993,3.0,,0.1577975366291863,3.588695599930361
3399,IMCKDE,Trip Advisor,8,3.1999999999999993,3.0,,0.1577975366291863,3.8455522999865934
3400,IMCKDE,Trip Advisor,9,3.1999999999999993,3.0,,0.1577975366291863,3.960052299895324
3401,IMCKDE,Trip Advisor,10,3.1999999999999993,3.0,,0.1577975366291863,3.976857000030577
1235,IMCKDE,Trip Advisor,4,7.199999999999998,1.0,,0.15775589536873946,3.7571019999450073
1561,IMCKDE,Trip Advisor,6,3.7999999999999994,1.5,,0.15755338469888572,9.616111500072293
1788,IMCKDE,Trip Advisor,8,6.299999999999999,1.5,,0.15755271548089436,4.580655799945816
1563,IMCKDE,Trip Advisor,8,3.7999999999999994,1.5,,0.15750028308458883,12.38574159995187
3368,IMCKDE,Trip Advisor,4,2.8999999999999995,3.0,,0.1574191189532361,3.195816000108607
1708,IMCKDE,Trip Advisor,9,5.399999999999999,1.5,,0.15739510357100725,6.587797099957243
1573,IMCKDE,Trip Advisor,9,3.8999999999999995,1.5,,0.15736545593139065,9.970076099969447
2230,IMCKDE,Trip Advisor,9,4.199999999999999,2.0,,0.15732760158789508,5.979357799980789
812,IMCKDE,Trip Advisor,4,2.4999999999999996,1.0,,0.15728558511913943,5.847045599948615
1442,IMCKDE,Trip Advisor,4,2.4999999999999996,1.5,,0.15728558511913943,7.32471950002946
182,IMCKDE,Trip Advisor,4,2.4999999999999996,0.5,,0.15728558511913943,9.572420800104737
1154,IMCKDE,Trip Advisor,4,6.299999999999999,1.0,,0.15725725521821268,5.5432172999717295
1826,IMCKDE,Trip Advisor,10,6.699999999999998,1.5,,0.15725470631185917,2.986604499979876
1586,IMCKDE,Trip Advisor,4,4.1,1.5,,0.15722336138532142,6.289970000041649
1860,IMCKDE,Trip Advisor,8,7.099999999999999,1.5,,0.15721476739842877,2.733510399935767
1635,IMCKDE,Trip Advisor,8,4.599999999999999,1.5,,0.15719663613685234,6.384460199973546
